States/UTs,Area,Number of Households surveyed,Number of Women age 15-49 years interviewed,Number of Men age 15-54 years interviewed,Female population age 6 years and above who ever attended school (%),Population below age 15 years (%)," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),Population living in households with electricity (%),Population living in households with an improved drinking-water source1 (%),Population living in households that use an improved sanitation facility2 (%),Households using clean fuel for cooking3 (%),Households using iodized salt (%),Households with any usual member covered under a health insurance/financing scheme (%),Children age 5 years who attended pre-primary school during the school year 2019-20 (%),Women (age 15-49) who are literate4 (%),Men (age 15-49) who are literate4 (%),Women (age 15-49)  with 10 or more years of schooling (%),Men (age 15-49)  with 10 or more years of schooling (%),Women (age 15-49)  who have ever used the internet (%),Men (age 15-49)  who have ever used the internet (%),Women age 20-24 years married before age 18 years (%),Men age 25-29 years married before age 21 years (%),Total Fertility Rate (number of children per woman),Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),Adolescent fertility rate for women age 15-19 years5,Neonatal mortality rate (per 1000 live births),Infant mortality rate (per 1000 live births),Under-five mortality rate (per 1000 live births),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),Mothers who had at least 4 antenatal care visits  (for last birth in the 5 years before the survey) (%),Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children born at home who were taken to a health facility for a check-up within 24 hours of birth (for last birth in the 5 years before the survey} (%),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Institutional births (in the 5 years before the survey) (%),Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (Children under age 5 years) (%) ,Children swith diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%)  ,Children under age 3 years breastfed within one hour of birth15 (%),Children under age 6 months exclusively breastfed16 (%),Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",Children under 5 years who are stunted (height-for-age)18 (%),Children under 5 years who are wasted (weight-for-height)18 (%),Children under 5 years who are severely wasted (weight-for-height)19 (%),Children under 5 years who are underweight (weight-for-age)18 (%),Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Men (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Men (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2) (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),Men (age 15-49 years) who have high risk waist-to-hip ratio (≥0.90) (%),Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),All women age 15-49 years who are anaemic22 (%),All women age 15-19 years who are anaemic22 (%) ,Men age 15-49 years who are anaemic (<13.0 g/dl)22 (%),Men age 15-19 years who are anaemic (<13.0 g/dl)22 (%),Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),Men (age 30-49 years)Ever undergone an oral cavity examination for oral cancer (%),Women (age 15-49 years) who have comprehensive knowledge24 of HIV/AIDS (%),Men (age 15-49 years) who have comprehensive knowledge24 of HIV/AIDS (%),Women (age 15-49 years) who know that consistent condom use can reduce the chance of getting HIV/AIDS (%),Men (age 15-49 years) who know that consistent condom use can reduce the chance of getting HIV/AIDS (%),Currently married women (age 15-49 years) who usually participate in three household decisions25 (%),Women (age 15-49 years) who worked in the last 12 months and were paid in cash (%),Women (age 15-49 years) owning a house and/or land (alone or jointly with others) (%),Women (age 15-49 years) having a bank or savings account that they themselves use (%),Women (age 15-49 years) having a mobile phone that they themselves use (%),Women age 15-24 years who use hygienic methods of protection during their menstrual period26 (%),Ever-married women age 18-49 years who have ever experienced spousal violence27 (%),Ever-married women age 18-49 years who have experienced physical violence during any pregnancy (%),Young women age 18-29 years who experienced sexual violence by age 18 (%),Women age 15 years and above who use any kind of tobacco (%),Men age 15 years and above who use any kind of tobacco (%),Women age 15 years and above who consume alcohol (%),Men age 15 years and above who consume alcohol (%)
Jharkhand,Total,22863,26495,3414,64.5,31.33,1050.46,899.38,73.48,40.35,94.34,86.57,56.65,31.89,97.66,50.31,9.04,65.01,84,33.22,46.6,31.44,57.95,32.21,22.69,2.26,9.8,63.68,28.21,37.88,45.44,61.68,49.49,37.39,0.27,1.7,3.06,4.08,0.54,11.49,4.76,29.08,51.05,68.02,38.62,90.77,28.23,14.85,91.46,69.1,2069.2,3.37,68.71,75.76,56.83,8.43,82.53,12.79,46.66,6.96,73.91,79.18,94.97,76.75,85.57,86.67,32.29,74.6,84.4,70.93,96.54,2.94,7.19,55.63,28.88,59.65,2.09,59.8,21.45,76.06,38.78,10.01,16.33,10.45,39.58,22.41,9.12,39.4,2.81,26.2,17.08,11.85,15.12,58.72,46.54,67.45,65.67,56.81,65.3,65.75,29.55,39.65,5.37,4.19,10.19,6.91,6.39,14.07,11.09,4.97,17.78,15.08,6.11,22.6,0.46,0.11,0.2,0.37,13.78,31.15,65.87,80.59,90.95,18,64.2,79.62,49.03,74.89,31.47,3.06,1.28,8.42,47.39,6.09,34.96
Karnataka,Urban,7727,8962,1308,81.96,22.41,1033.73,1062.59,98.75,88.68,99.26,97.26,84.39,94.51,97.74,28.23,18.92,85.09,90.48,62.3,64.79,50.11,71.46,16.12,4.48,1.5,3.42,27.47,15.07,21.39,24.51,69.63,68.82,55.21,0.01,3.42,2.1,6.02,0.65,7.28,4.24,36.6,79.69,73.65,71.23,94.9,50.67,31.53,96.75,87.37,5042.17,-2.45,86.35,98.34,55.96,1.05,96.15,35.21,52.33,23.3,79.97,88.32,96.59,82.51,91.33,88.97,34.43,7.62,86.62,86.65,81.91,17.95,4.6,79.05,47.21,74.4,1.16,60.84,51.79,56.71,50.39,8.97,19.64,11.44,32.16,18.52,8.61,29.43,3.76,12.94,11.48,37.05,39.42,46.8,41.21,62.81,44.12,37.33,43.91,48.02,17.34,26.42,6.37,8.04,16.15,7.73,8.63,18,16.25,6.05,27.43,18.46,6.82,29.24,0.56,0.43,0.48,0.26,29.96,28.03,84.18,88.63,86.2,30.48,64.47,90.2,74.2,90.9,44.54,4.87,10.85,4.58,21.47,0.88,15.27
Karnataka,Rural,18847,21493,3208,67.02,23.23,1034.5,931.24,96.79,85.52,99.03,94.07,68.5,69.33,89.37,28.02,16.32,70.95,87.03,41.97,50.64,24.76,55.57,24.66,7.17,1.79,6.62,47.35,16.24,27.79,32.51,68.15,67.73,58.88,0.02,2.51,2.14,2.85,0.41,5.9,3.44,35.23,68.67,69.26,70.61,92.82,40.92,23.68,98.16,87.42,4910.67,15.33,84.92,96.15,69.97,1.96,92.46,29.36,52.75,22.21,86.49,88.34,97.47,90.5,92.49,92.54,32.86,4.87,90.13,85.98,97.36,2.02,5.63,67.49,44.66,72.91,1.73,67.79,47.51,62.95,43.6,12.13,19.37,13.65,37.22,20.06,8.28,34.85,2.86,19.93,16.23,25.59,25.04,43.93,37.38,67.11,50.25,50.62,50.26,50.19,21.17,26.49,5.33,6.06,12.58,5.97,7,14.06,13.83,6.23,23.43,16.46,6.62,25.46,0.5,0.3,0.44,0.38,20.75,25.55,76.09,87.25,80.52,41.36,69.65,87.68,53.42,79.82,44.38,6.4,11.15,11.1,30.76,0.97,17.35
Karnataka,Total,26574,30455,4516,72.95,22.9,1034.2,978.32,97.52,86.61,99.12,95.33,74.78,79.73,92.83,28.11,17.26,76.69,88.47,50.22,56.54,34.98,62.4,21.25,6.12,1.67,5.4,39.56,15.81,25.4,29.51,68.74,68.16,57.43,0.02,2.87,2.13,4.11,0.5,6.45,3.76,35.77,72.94,70.95,70.85,93.62,44.67,26.7,97.62,87.4,4953.92,12.33,85.47,96.96,64.76,1.62,93.83,31.54,52.54,22.56,84.08,88.33,97.15,87.55,92.06,91.22,33.44,5.89,88.83,86.24,91.65,7.9,5.25,71.27,45.49,73.4,1.52,65.65,49.1,60.95,45.84,10.98,19.48,12.83,35.43,19.52,8.4,32.94,3.18,17.15,14.31,30.14,30.85,45.07,38.93,65.52,47.83,45.73,47.76,49.39,19.63,26.46,5.73,6.83,13.95,6.64,7.61,15.55,14.76,6.16,24.97,17.22,6.69,26.88,0.53,0.35,0.46,0.33,24.46,26.58,79.35,87.83,82.7,36.98,67.57,88.69,61.79,84.15,44.44,5.82,11.03,8.53,27.06,0.94,16.52
Kerala,Urban,5047,4564,572,96.98,20.67,1137.94,983.2,99.5,97.98,99.9,96.38,98.95,78.49,99.55,47.18,33.12,99.13,99.17,78.78,76.83,64.91,78.31,4.1,0,1.82,1.76,14.78,2.62,3.52,3.87,61.42,50.64,43.58,0.04,1.6,0.45,3.98,0,13.01,7.23,13.67,62.22,93.91,79.32,94.73,80.53,66.19,89.85,93.09,6602.48,Null,90.36,99.73,30.23,0.13,99.94,39.07,39.36,38.75,77.61,83.26,98.24,85.81,86.11,86.41,16.88,10,85.33,85.28,83.88,16.12,4.19,-65.92,-35.44,-90.02,1.94,85.66,66.8,50.33,73.1,22.15,-14.34,21.5,20.05,16.02,7.03,19.44,3.78,9.74,6.9,40.41,40.05,71.11,57.15,38.92,37.01,35.44,36.95,33.55,19.53,23.97,8.18,13.02,24.83,10.07,14.05,27.41,15.44,6.2,30.74,19.05,6.03,32.62,3.8,2.8,0.78,0,35.5,44.2,73.47,82.15,93.58,25.75,25.34,78.85,86.2,94.85,9.88,0.49,1.8,1.3,13.96,0.18,18.67
Kerala,Rural,7283,6405,901,94.11,20.52,1105.04,921.88,98.48,96.91,99.34,93.58,98.48,66.3,99.15,55.41,25.61,97.47,97.39,75.29,70.18,57.54,74.23,8.22,2.53,1.76,3.04,20.72,4.17,5.24,6.39,60.06,54.84,49.42,0.06,1.49,0.28,2.91,0.03,11.96,6.79,16.09,62.09,93.33,77.99,95.67,79.46,67.69,92.48,93.39,6789.03,Null,92.02,99.78,37.68,0.18,99.96,38.71,40.44,36.09,78.03,87.13,96.98,82.46,84.32,90.13,14.17,9.08,80.92,83.01,90.42,8.67,4.32,56.8,10.62,84.11,2.83,86.72,66.59,59.48,69.45,24.97,-30,25.38,26.42,15.52,4.64,19.88,4.2,10.39,12.74,36.03,33.17,70.22,56.51,39.83,36.06,27.14,35.78,31.57,16.35,30.65,8.36,13.1,24.81,9.59,13.64,26.67,15.49,6.97,31.01,19.3,7.33,32.89,3.15,2,0.59,0.88,34.22,46.38,74.65,86.52,94.61,25.79,29.18,78.22,86.9,91.39,9.93,0.5,1.34,2.97,19.57,0.3,20.98
Kerala,Total,12330,10969,1473,95.5,20.59,1120.66,950.9,98.96,97.41,99.61,94.92,98.71,72.07,99.34,51.51,29.04,98.27,98.21,76.97,73.25,61.11,76.05,6.29,1.41,1.79,2.42,17.83,3.43,4.42,5.19,60.72,52.82,46.62,0.05,1.54,0.36,3.42,0.02,12.47,7,14.96,62.15,93.61,78.62,95.22,79.97,66.98,91.25,93.25,6710.02,Null,91.23,99.76,34.1,0.16,99.95,38.88,39.89,37.22,77.83,85.22,97.59,84.06,85.18,88.34,15.47,9.52,83.04,84.11,87.26,12.28,4.26,61.12,22.36,86.91,2.4,86.23,66.69,55.48,71.29,23.58,22.2,23.47,23.41,15.75,5.77,19.67,4,10.08,10.04,38.12,36.35,70.65,56.81,39.4,36.51,31.42,36.34,32.53,17.8,27.42,8.28,13.06,24.82,9.82,13.83,27.02,15.47,6.61,30.88,19.18,6.72,32.76,3.46,2.38,0.68,0.47,34.84,45.38,74.08,84.51,94.1,25.77,27.32,78.53,86.56,93.04,9.9,0.49,1.56,2.17,16.9,0.24,19.88
Ladakh,Urban,408,515,72,68.71,22.86,993.96,896.61,100,-82.93,99.13,97.24,74.66,97.15,99.32,26.72,Null,77.65,91.87,53.79,64.1,66.52,-82.94,0,Null,1.39,0,0,Null,Null,Null,50.58,46.01,16.55,0.29,8.06,5.26,8.15,6.18,11.52,5.03,11.77,68.81,84.53,78.18,95.6,13.83,7.05,99.17,80.13,3910.88,Null,82.92,99.08,98.38,0.92,100,47.68,Null,47.75,Null,Null,Null,Null,Null,Null,Null,Null,Null,94.15,Null,Null,13.74,Null,Null,Null,10.45,-53.11,Null,Null,Null,Null,Null,-25.34,28.18,14.75,5.84,16.96,17.01,3.73,2.65,28.48,43.4,88.64,63.28,84.05,90.96,-67.52,89.45,92.35,72.39,Null,3.44,1.72,6.42,3.31,0.8,5.4,8.24,1.56,13.48,8.51,1.47,14.5,0.44,0,0,-0.01,15.62,54.4,80.06,87.79,-81.2,28.55,69,87.21,80.84,90.86,-11.68,-0.01,-6.06,3.47,39.82,5.31,21.06
Ladakh,Rural,1410,1840,235,67.77,22.78,965.85,1193.42,98.17,72.43,99.54,86.69,34.78,71.31,98.71,12.1,0,76.6,94.17,49.16,74.76,53.98,64.25,3.13,-21.9,1.29,0,2.35,-12.07,-17.43,-27.42,51.52,48.49,16.77,0.39,7.86,6.93,9.14,6.14,7.04,3.79,12.35,57.28,86.06,78.47,93.88,14.47,7.34,97.4,79.47,3778.99,Null,75.1,94.02,93.74,2.62,96.17,34.97,Null,37,91.88,100,100,91.88,94.75,94.75,41.61,9.93,94.75,85.18,100,0,7.14,-88.93,-53.07,-79.62,3.98,58.77,57.56,-66.62,Null,19.93,Null,23.64,31.14,18.21,10.01,21.24,12.36,4.51,2,28.19,36.36,85.79,60.2,95.05,94.3,80.84,93.53,97.82,76.41,-95.81,3.98,1.78,6.75,4.66,2.9,8.94,10.85,1.7,16.26,11.87,2.5,18.11,0.24,0.21,0.21,0,26.37,23.65,72.41,78.68,80.27,28.25,72.95,88.65,81.22,75.23,19,1.21,9.03,3.08,34.77,3.39,24.16
Ladakh,Total,1818,2355,307,67.95,22.79,971.07,1124.94,98.55,74.93,99.46,88.68,42.32,76.26,98.83,14.9,0.69,76.8,93.73,50.04,72.71,56.39,67.8,2.46,-20.18,1.31,0,1.9,11.36,20.01,29.54,51.34,48.02,16.73,0.38,7.9,6.61,8.96,6.15,7.89,4.03,12.24,59.42,85.75,78.41,94.23,14.34,7.28,97.76,79.61,3807.37,Null,76.7,95.06,94.7,2.27,96.97,37.59,Null,39.31,88.22,100,99.06,88.22,95.02,92.86,43.15,10.62,94.08,87.12,100,0,8.5,-78.32,-54.47,-75.03,5.31,57.33,57.9,70.92,Null,20.65,Null,23.98,30.53,17.46,9.1,20.36,13.36,4.36,2.13,28.25,37.75,86.33,60.81,92.46,93.67,78.07,92.76,96.92,75.62,-93.06,3.88,1.77,6.69,4.41,2.5,8.27,10.35,1.67,15.74,11.23,2.31,17.43,0.28,0.17,0.17,0,24.31,29.55,73.88,80.43,80.42,28.31,72.19,88.38,81.15,78.21,18.11,1.06,8.67,3.16,35.71,3.76,23.58
Lakshadweep,Urban,724,954,97,91.93,21.7,1192.9,963.55,100,98.36,99.72,94.62,99.74,68.48,95.79,58.4,37.42,96.4,100,68.24,84.92,61.79,81.45,1.91,Null,1.38,0,2.4,Null,Null,Null,51.82,31.02,21.42,0,1.25,1.38,4.66,0,13.6,8.92,15.33,-88.8,99.46,86.18,99.5,83.63,62.19,90.69,90.7,3054.25,Null,91.41,99.48,56.25,0.52,100,30.65,36.12,26.73,-86.97,-92.99,-93.86,-86.97,-93.86,-93.86,-12.38,-13.06,-90.82,44.7,-100,-0.01,0.96,Null,Null,Null,1.89,Null,77.21,-77.33,Null,-23.37,Null,-21.82,30.74,18.53,8.69,28.45,10.03,6.72,2.41,34.23,41.95,69.07,57.39,45.54,26.54,-22.3,26.42,31.22,3.49,Null,8.91,9.44,19.88,11.1,8.95,22.91,14.43,7.24,26.47,17.54,5.37,25.86,1.8,0.52,0.33,0,50.16,60.62,75.69,96.56,91.85,10.38,31.09,66.88,85.08,97.66,1.02,0,1.02,16.6,25.9,0.28,0.44
Lakshadweep,Rural,197,280,38,96.9,24.6,1166.15,-1360.9,100,Null,100,86.69,100,24.7,100,66.71,Null,96.82,-96.32,66.28,-69.41,-36.01,-76.98,-0.01,Null,1.6,-5.09,0,Null,Null,Null,55.41,27.1,18.11,0,0,0.33,2.17,0,7.62,4.89,12.97,Null,100,94.16,98.98,70.43,60.23,41.57,97.77,1769.4,Null,100,100,91.97,0,100,33.24,Null,30.71,Null,Null,Null,Null,Null,Null,Null,Null,Null,-45.02,Null,Null,6.16,Null,Null,Null,0,Null,-74,Null,Null,Null,Null,Null,35.59,14.17,8.87,28.45,11.75,12.41,-14.11,31.04,-39.35,66.18,-43.95,36.05,24.05,Null,23.74,-31.87,-11.42,Null,6.47,11.61,18.26,6.98,5.27,12.98,11.76,3.49,18.4,13.42,4.08,20.73,1.1,0.45,0,Null,-34.76,-79.64,-71.96,-94.29,Null,-12.94,-29.41,-66.96,-80.09,100,Null,Null,Null,21.09,37.77,0.39,0.46
Lakshadweep,Total,921,1234,135,92.98,22.34,1187,1050.75,100,96.55,99.78,92.88,99.8,59.43,96.66,60.11,32.02,96.5,99.05,67.79,80.92,56.35,80.3,1.32,Null,1.42,1.13,1.81,-0.01,-0.01,-0.01,52.62,30.14,20.68,0,0.97,1.15,4.1,0,12.26,8.02,14.79,-85.04,99.6,88.31,99.36,80.11,61.67,77.82,92.58,2533.27,Null,93.7,99.61,65.27,0.39,100,31.3,37.66,28.15,-86.14,-91.67,-94.2,-86.14,-90.98,-90.98,-11.67,-12.69,-88.85,44.79,-100,-0.01,2.27,Null,Null,Null,1.41,Null,76.3,-67,Null,20.24,Null,18.95,32.02,17.35,8.74,25.78,10.49,7.98,5.48,33.52,41.27,68.43,53.86,43.08,25.98,-20.9,25.8,31.36,5.57,Null,8.4,9.89,19.54,10.18,8.14,20.71,13.88,6.47,24.81,16.64,5.09,24.74,1.66,0.51,0.27,0,46.9,65.53,74.9,95.98,92.2,10.92,30.73,66.9,84.03,98.27,1.33,0,0.82,17.53,28.49,0.3,0.44
Madhya Pradesh,Urban,9004,10204,1467,80.51,23.85,953.06,947.87,95.49,85.1,99.43,97.87,81.15,84.28,97.54,41.41,15.24,83.32,92.34,49.06,53.12,46.47,72.71,12.98,15.75,1.61,2.49,18.69,24.03,33.87,38.24,71.38,63.81,41.47,0.82,1.39,2.57,15.78,0.59,8.42,3.86,26.91,77.18,78.44,63.33,96.37,58.59,36.64,94.5,87.64,1969.33,11.35,88.97,95.76,71.87,1.22,92.51,23.26,51.42,15.28,76.52,83.5,95.25,80.95,89.25,89.11,32.67,73.48,86.19,78.43,95.11,4.38,7.22,67.55,36.9,68.55,3.21,69.55,36.2,68.84,42.72,11.15,7.7,10.62,30.07,19.87,7.02,28.6,1.84,17.07,17.73,25.98,25.65,42.03,39.75,72.48,51.69,45.08,51.5,57.4,21,31.01,5.37,4.86,11.17,6.15,5.85,13.08,13.9,5.21,22.5,17.85,5.92,25.92,1.1,0.79,0.93,0.93,26.68,29.69,75.25,84.17,91.72,23.21,35.8,78.51,58.8,81.9,26.42,2.8,0.53,6.48,35.34,0.47,13.23
Madhya Pradesh,Rural,34548,38206,5558,62.64,27.52,976.16,958.54,93.67,70.47,98.04,85.7,59.21,23.55,94.43,36.8,9.01,63.3,82.62,21.71,34.97,20.08,49.34,26.55,35.05,2.12,5.92,43.3,30.44,43.47,52.47,71.86,66.11,55.66,0.7,0.92,1.69,5.33,0.3,7.41,3.84,28.66,67.91,74.36,55.57,94.52,49.05,30.26,97.35,82.16,1523.09,9.15,82.28,89.23,82.64,2.85,88.36,8.84,53.17,6.46,77.26,83.19,95.43,81.51,86.86,87.68,35.88,70.12,84.7,77.94,99.31,0.28,6.21,64.36,35.09,64.64,2.48,62.38,42.79,75.18,38.51,8.86,7.64,8.72,37.25,18.69,6.32,34.24,2.09,25.16,21.84,13.04,12.09,39.87,38.84,72.7,55.86,54.91,55.82,58.33,22.92,30.27,5.24,3.58,9.37,6.7,4.59,11.9,12.93,5.2,19.86,15.34,5.1,21.5,0.69,0.4,0.64,0.84,15.96,25.02,61.51,76.39,84.13,28,41.27,73.34,31.44,53.41,28.68,2.1,1.22,11.63,50.75,1.21,18.63
Madhya Pradesh,Total,43552,48410,7025,67.45,26.54,969.93,956.1,94.08,74.25,98.41,88.95,65.07,40.05,95.27,38.05,10.49,68.85,85.27,29.29,39.93,26.91,55.72,23.11,30.12,1.99,5.08,37.33,28.99,41.29,49.2,71.73,65.5,51.91,0.73,1.05,1.93,8.09,0.37,7.68,3.85,28.16,69.89,75.36,57.47,94.97,51.39,31.83,96.65,83.5,1619.02,9.37,83.92,90.7,80.22,2.48,89.29,12.09,52.27,8.24,77.1,83.26,95.39,81.39,87.38,87.99,35.17,70.86,85.03,78.05,98.39,1.18,6.44,65.17,35.55,65.64,2.64,64.34,41.29,73.96,39.5,9.36,7.66,9.15,35.67,18.95,6.47,33,2.03,22.95,20.78,16.58,15.57,40.46,39.07,72.65,54.73,52.85,54.66,58.11,22.43,30.45,5.27,3.91,9.84,6.56,4.92,12.21,13.19,5.2,20.56,15.99,5.31,22.65,0.81,0.52,0.73,0.87,18.73,26.29,65.07,78.51,86.04,26.76,39.86,74.68,38.52,60.51,28.13,2.27,1.04,10.23,46.45,1,17.12
Maharastra,Urban,10294,11197,1730,87.17,21.88,954.08,877.76,96.51,92.88,99.05,99.3,75.06,95.62,98.33,20.11,29.92,90.17,94.59,61.13,68.28,54.34,76.77,15.66,9.64,1.5,3.87,28.57,15.13,22.58,28.22,65.76,62.67,43.98,0.09,2.22,1.94,14.09,0.17,9.91,3.96,21.67,51.21,69.53,72.22,91.15,51.39,33.56,93.82,87.29,3389.84,5.56,91.21,96.72,50.83,1.11,95.92,30.58,40.91,23.22,71.74,81.6,91.97,76.39,81.46,82.68,22.45,7.2,74.27,72.35,82.17,17.31,6.56,64.27,25.7,73.85,2.37,81.23,51.79,66.94,49.89,8.45,11.84,9.17,34.9,23.02,9.49,33.29,5.22,15.8,15.29,29.58,28.86,51.52,43.23,66.33,52.26,44.22,52.04,56.38,17.42,19.02,6.23,6.5,14.57,7.02,6.8,15.27,14.11,4.36,23.83,16.76,4.97,25.66,2.53,1.59,1.67,0.53,39.23,50.74,76.29,89.64,90.7,29.12,21.07,74.97,68.15,90.23,21.04,2.54,4.51,6.63,26.19,0.34,13.02
